WigleWifi-1.4,appRelease=v2.55 Escape Edition,model=ESP32 Marauder,release=v2.55 Escape Edition,device=ESP32 Marauder,display=SPI TFT,board=ESP32 Marauder,brand=JustCallMeKoko
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
DC:77:4C:88:6F:21,PHG_Mobile,[WPA2_PSK],2025-6-7 2:57:1,1,-95,44.4676170,25.8185196,109.20,2.50,WIFI
40:B5:C1:2B:91:20,PHG_PROD,[WPA2_PSK],2025-6-7 2:57:7,6,-79,44.4678650,25.8161678,111.70,2.50,WIFI
40:B5:C1:2B:91:21,PHG_Mobile,[WPA2_PSK],2025-6-7 2:57:7,6,-79,44.4678650,25.8161678,111.70,2.50,WIFI
40:B5:C1:2B:91:22,PHG_Forklift,[WPA2_PSK],2025-6-7 2:57:7,6,-80,44.4678650,25.8161678,111.70,2.50,WIFI
40:B5:C1:2B:91:23,PHG_Wireless,[WPA2],2025-6-7 2:57:7,6,-80,44.4678650,25.8161678,111.70,2.50,WIFI
40:B5:C1:2B:91:24,PHG_Guest,[OPEN],2025-6-7 2:57:7,6,-81,44.4678650,25.8161678,111.70,2.50,WIFI
0C:C1:19:51:02:A9,OK309Cam-DGAEC202,[WPA2_PSK],2025-6-7 2:57:21,6,-89,44.4687538,25.8105125,115.30,2.50,WIFI
C8:78:67:62:DD:A3,XPOINT,[WPA2_PSK],2025-6-7 2:57:21,6,-94,44.4687538,25.8105125,115.30,2.50,WIFI
C8:78:67:62:DD:A1,120131,[WPA2_PSK],2025-6-7 2:57:21,6,-98,44.4687538,25.8105125,115.30,2.50,WIFI
BA:16:5F:91:10:5C,[LG_Wall-Mount A/C]105c,[WPA2_PSK],2025-6-7 2:57:26,11,-88,44.4691086,25.8085842,115.80,2.50,WIFI
A2:14:42:8C:C3:64,Bariera,[WPA2_PSK],2025-6-7 2:57:29,1,-96,44.4693413,25.8073769,115.20,2.50,WIFI
AC:64:CF:28:81:55,vYou_DDPai_MINI,[WPA2_PSK],2025-6-7 2:57:35,6,-74,44.4697685,25.8047485,115.00,2.50,WIFI
28:F8:D6:BA:AC:41,DIGI-k6Aj,[WPA_WPA2_PSK],2025-6-7 2:59:4,11,-88,44.4685440,25.7697525,125.30,2.75,WIFI
44:27:F3:E6:AC:D1,70mai_A200_acd1,[WPA2_PSK],2025-6-7 2:59:8,1,-75,44.4681931,25.7682400,125.80,2.75,WIFI
2C:05:47:61:C6:01,CVR_M5_61c61,[WPA2_PSK],2025-6-7 3:0:18,1,-92,44.4624443,25.7418575,121.80,2.50,WIFI
5C:E9:31:B5:DC:72,TP-Link_DC72,[WPA2_PSK],2025-6-7 3:0:29,11,-93,44.4622536,25.7375317,119.00,2.50,WIFI
EC:FD:F8:CE:BF:BE,Solar-WiFi236W0158,[WPA2_PSK],2025-6-7 3:0:29,11,-96,44.4622536,25.7375317,119.00,2.50,WIFI
0C:80:63:AC:00:90,Simi SERV,[WPA2_PSK],2025-6-7 3:0:29,11,-97,44.4622536,25.7375317,119.00,2.50,WIFI
A2:8B:F8:90:A7:97,,[WPA2_PSK],2025-6-7 3:0:42,10,-94,44.4623108,25.7323799,119.60,2.50,WIFI
2C:05:47:BB:E2:1B,70mai_d06_e21b,[WPA2_PSK],2025-6-7 3:1:20,6,-91,44.4644318,25.7166328,121.80,2.75,WIFI
A8:31:62:9C:57:5C,DAP-3557CAFPCG43035,[WPA2_PSK],2025-6-7 3:1:53,11,-97,44.4684525,25.7044239,121.80,3.00,WIFI
00:26:B4:C4:02:25,SYNC_YU7V035L,[WPA2_PSK],2025-6-7 3:2:10,1,-95,44.4711342,25.6988316,119.90,2.50,WIFI
DE:FE:23:07:C7:E2,My Skoda 8938,[WPA2_PSK],2025-6-7 3:2:30,6,-84,44.4744530,25.6924095,121.20,2.50,WIFI
A2:85:CA:2C:E8:84,A16 al utilizatorului Florin,[WPA2_PSK],2025-6-7 3:3:12,6,-90,44.4794464,25.6774044,126.30,2.50,WIFI
F2:A7:31:2C:6D:FA,Motel AZUR,[WPA2_PSK],2025-6-7 3:3:18,12,-87,44.4799347,25.6751289,125.40,2.50,WIFI
F0:A7:31:2C:6D:FA,,[WPA2_PSK],2025-6-7 3:3:18,12,-90,44.4799347,25.6751289,125.40,2.50,WIFI
F0:A7:31:2B:F8:AE,,[WPA2_PSK],2025-6-7 3:3:18,12,-92,44.4799347,25.6751289,125.40,2.50,WIFI
52:22:54:1E:4C:73,,[WPA2_PSK],2025-6-7 3:3:18,12,-94,44.4799347,25.6751289,125.40,2.50,WIFI
F2:A7:31:2B:F8:AE,Motel AZUR,[WPA2_PSK],2025-6-7 3:3:18,12,-95,44.4799347,25.6751289,125.40,2.50,WIFI
52:22:54:1E:4C:74,Motel AZUR,[WPA2_PSK],2025-6-7 3:3:18,12,-95,44.4799347,25.6751289,125.40,2.50,WIFI
9E:93:4E:78:D8:0F,DIRECT-XWWorkCentre 3345,[WPA2_PSK],2025-6-7 3:3:21,1,-84,44.4801483,25.6739807,125.50,2.50,WIFI
F4:91:1E:67:DC:87,1e67dc87,[WPA2_PSK],2025-6-7 3:3:21,1,-94,44.4801483,25.6739807,125.50,2.50,WIFI
82:AD:28:42:10:E1,NSignBAT,[WPA2_PSK],2025-6-7 3:3:24,4,-95,44.4803429,25.6728249,126.10,2.50,WIFI
C0:EE:40:83:82:A2,500009c29,[WPA2_PSK],2025-6-7 3:3:35,1,-89,44.4810677,25.6685753,127.80,2.50,WIFI
EA:FA:47:5E:5B:92,Galaxy A1214BE,[WPA2_PSK],2025-6-7 3:4:14,11,-78,44.4845314,25.6539497,139.60,2.75,WIFI
